Date,Open,High,Low,Close,d/d % change,
2/19/04,"10,674.59","10,794.95","10,626.44","10,664.73",-0.07%,
2/18/04,"10,706.68","10,764.36","10,623.62","10,671.99",-0.40%,
2/17/04,"10,628.88","10,762.07","10,631.77","10,714.88",0.82%,
2/13/04,"10,696.22","10,755.47","10,578.66","10,627.85",-0.62%,
2/12/04,"10,735.18","10,775.03","10,636.44","10,694.07",-0.41%,
2/11/04,"10,605.48","10,779.40","10,561.55","10,737.70",1.17%,
2/10/04,"10,578.74","10,667.03","10,511.18","10,613.85",0.33%,
2/9/04,"10,592.00","10,664.06","10,508.00","10,579.03",-0.13%,
2/6/04,"10,494.89","10,634.81","10,433.70","10,593.03",0.93%,
2/5/04,"10,469.33","10,566.37","10,399.93","10,495.55",0.24%,
2/4/04,"10,503.11","10,567.85","10,394.81","10,470.74",-0.33%,
2/3/04,"10,499.48","10,571.48","10,414.15","10,505.18",0.06%,
2/2/04,"10,487.78","10,614.44","10,395.56","10,499.18",0.11%,
1/30/04,"10,510.22","10,551.03","10,385.56","10,488.07",-0.21%,
1/29/04,"10,467.41","10,611.56","10,369.93","10,510.29",0.40%,
1/28/04,"10,610.07","10,703.25","10,412.44","10,468.37",-1.33%,
1/27/04,"10,701.10","10,748.81","10,579.33","10,609.92",-0.87%,
1/26/04,"10,568.00","10,725.18","10,510.44","10,702.51",1.27%,
1/23/04,"10,625.25","10,691.77","10,490.15","10,568.29",-0.52%,
1/22/04,"10,624.22","10,717.40","10,545.03","10,623.18",0.00%,
1/21/04,"10,522.77","10,665.70","10,453.11","10,623.62",0.90%,
1/20/04,"10,601.40","10,676.96","10,447.92","10,528.66",-0.68%,
1/16/04,"10,556.37","10,666.88","10,503.70","10,600.51",0.44%,
1/15/04,"10,534.52","10,639.03","10,454.52","10,553.85",0.15%,
1/14/04,"10,428.67","10,573.85","10,426.89","10,538.37",1.07%,
1/13/04,"10,485.18","10,539.26","10,341.19","10,427.18",-0.55%,
1/12/04,"10,461.55","10,543.03","10,389.85","10,485.18",0.25%,
1/9/04,"10,589.25","10,603.48","10,420.52","10,458.89",-1.26%,
1/8/04,"10,530.07","10,651.99","10,480.59","10,592.44",0.60%,
1/7/04,"10,535.46","10,587.55","10,432.00","10,529.03",-0.09%,
1/6/04,"10,543.85","10,584.07","10,454.37","10,538.66",-0.05%,
1/5/04,"10,411.85","10,575.92","10,417.04","10,544.07",1.29%,
1/2/04,"10,452.74","10,554.96","10,367.41","10,409.85",-0.42%,
12/31/03,"10,426.30","10,494.44","10,382.89","10,453.92",0.28%,
12/30/03,"10,449.70","10,493.11","10,374.52","10,425.04",-0.24%,
12/29/03,"10,321.35","10,457.78","10,319.71","10,450.00",1.21%,
12/26/03,"10,305.85","10,368.89","10,282.22","10,324.67",0.19%,
12/24/03,"10,341.41","10,365.63","10,263.04","10,305.19",-0.35%,
12/23/03,"10,337.56","10,421.48","10,265.71","10,341.26",0.03%,
12/22/03,"10,276.48","10,371.11","10,216.08","10,338.00",0.58%,
12/19/03,"10,249.48","10,345.56","10,189.63","10,278.22",0.29%,
12/18/03,"10,141.41","10,278.82","10,117.78","10,248.08",1.01%,
12/17/03,"10,128.75","10,186.67","10,040.08","10,145.26",0.15%,
12/16/03,"10,023.34","10,173.19","9,986.23","10,129.56",1.06%,
12/15/03,"10,046.53","10,180.97","9,994.38","10,022.82",-0.19%,
12/12/03,"10,008.75","10,091.71","9,946.60","10,042.16",0.34%,
12/11/03,"9,922.45","10,056.97","9,896.16","10,008.16",0.87%,
12/10/03,"9,922.38","10,000.53","9,848.97","9,921.86",-0.02%,
12/9/03,"9,966.45","10,048.75","9,887.57","9,923.42",-0.42%,
12/8/03,"9,862.01","9,997.34","9,824.83","9,965.27",1.04%,
12/5/03,"9,923.27","9,954.16","9,819.05","9,862.68",-0.69%,
12/4/03,"9,874.83","9,978.08","9,814.98","9,930.82",0.58%,
12/3/03,"9,851.94","9,974.45","9,824.31","9,873.42",0.20%,
12/2/03,"9,899.64","9,936.97","9,798.83","9,853.64",-0.46%,
12/1/03,"9,785.35","9,943.34","9,777.64","9,899.05",1.19%,
11/28/03,"9,779.72","9,832.16","9,733.20","9,782.46",0.03%,
11/26/03,"9,763.49","9,838.01","9,689.05","9,779.57",0.16%,
11/25/03,"9,748.68","9,821.94","9,679.13","9,763.94",0.17%,
11/24/03,"9,629.87","9,788.61","9,640.09","9,747.79",1.24%,
11/21/03,"9,622.02","9,692.53","9,556.68","9,628.53",0.09%,
11/20/03,"9,688.46","9,756.09","9,576.91","9,619.42",-0.73%,
11/19/03,"9,620.68","9,731.94","9,584.31","9,690.46",0.69%,
11/18/03,"9,711.44","9,792.16","9,601.35","9,624.16",-0.89%,
11/17/03,"9,765.64","9,775.35","9,603.57","9,710.83",-0.59%,
11/14/03,"9,836.46","9,919.20","9,709.13","9,768.68",-0.70%,
11/13/03,"9,846.97","9,895.71","9,740.53","9,837.94",-0.11%,
11/12/03,"9,729.50","9,882.60","9,700.01","9,848.83",1.14%,
11/11/03,"9,756.53","9,801.20","9,673.64","9,737.79",-0.19%,
11/10/03,"9,807.49","9,861.05","9,702.46","9,756.53",-0.54%,
11/7/03,"9,857.12","9,945.71","9,770.31","9,809.79",-0.48%,
11/6/03,"9,820.68","9,888.90","9,738.53","9,856.97",0.37%,
11/5/03,"9,837.64","9,883.86","9,746.98","9,820.83",-0.18%,
11/4/03,"9,857.49","9,905.94","9,770.46","9,838.83",-0.20%,
11/3/03,"9,802.46","9,936.31","9,792.61","9,858.46",0.59%,
10/31/03,"9,786.75","9,880.08","9,745.94","9,801.12",0.15%,
10/30/03,"9,772.01","9,882.97","9,719.20","9,786.61",0.12%,
10/29/03,"9,747.05","9,830.23","9,663.27","9,774.53",0.27%,
10/28/03,"9,609.72","9,769.57","9,592.54","9,748.31",1.46%,
10/27/03,"9,584.54","9,696.98","9,553.80","9,608.16",0.27%,
10/24/03,"9,600.98","9,631.50","9,463.28","9,582.46",-0.32%,
10/23/03,"9,597.20","9,661.05","9,517.50","9,613.13",0.16%,
10/22/03,"9,741.98","9,711.72","9,551.65","9,598.24",-1.53%,
10/21/03,"9,778.31","9,824.90","9,697.94","9,747.64",-0.31%,
10/20/03,"9,721.50","9,816.98","9,665.35","9,777.94",0.58%,
10/17/03,"9,791.86","9,833.12","9,679.72","9,721.79",-0.71%,
10/16/03,"9,798.68","9,838.53","9,679.13","9,791.72",-0.12%,
10/15/03,"9,824.09","9,901.64","9,731.57","9,803.05",-0.10%,
10/14/03,"9,763.27","9,833.42","9,696.90","9,812.98",0.50%,
10/13/03,"9,675.72","9,819.86","9,680.90","9,764.38",0.93%,
10/10/03,"9,682.90","9,743.12","9,622.31","9,674.68",-0.06%,
10/9/03,"9,633.35","9,798.08","9,617.35","9,680.01",0.51%,
10/8/03,"9,653.33","9,699.35","9,571.35","9,630.90",-0.25%,
10/7/03,"9,593.28","9,672.68","9,512.76","9,654.61",0.62%,
10/6/03,"9,572.39","9,656.09","9,524.39","9,594.98",0.24%,
10/3/03,"9,492.54","9,701.87","9,525.35","9,572.31",0.89%,
10/2/03,"9,464.76","9,539.20","9,397.87","9,487.80",0.20%,
10/1/03,"9,276.80","9,492.76","9,285.13","9,469.20",2.09%,
9/30/03,"9,378.10","9,393.35","9,199.43","9,275.06",-1.12%,
9/29/03,"9,314.42","9,395.32","9,293.22","9,380.24",0.72%,
9/26/03,"9,342.43","9,407.89","9,257.99","9,313.08",-0.33%,
9/25/03,"9,425.58","9,493.44","9,311.47","9,343.96",-0.87%,
9/24/03,"9,575.97","9,612.53","9,400.67","9,425.51",-1.57%,
9/23/03,"9,535.76","9,623.34","9,479.41","9,576.04",0.43%,
9/22/03,"9,641.80","9,617.87","9,467.83","9,535.41",-1.13%,
9/19/03,"9,661.80","9,719.49","9,582.64","9,644.82",-0.15%,
9/18/03,"9,544.04","9,691.55","9,513.37","9,659.13",1.19%,
9/17/03,"9,566.08","9,641.45","9,510.28","9,545.65",-0.23%,
9/16/03,"9,449.16","9,587.90","9,426.84","9,567.34",1.25%,
9/15/03,"9,471.19","9,541.02","9,396.03","9,448.81",-0.24%,
9/12/03,"9,456.88","9,517.37","9,348.59","9,471.55",0.12%,
9/11/03,"9,415.05","9,540.60","9,374.49","9,459.76",0.42%,
9/10/03,"9,504.88","9,545.51","9,373.09","9,420.46",-0.91%,
9/9/03,"9,584.92","9,617.03","9,459.85","9,507.20",-0.83%,
9/8/03,"9,503.41","9,638.57","9,492.25","9,586.29",0.87%,
9/5/03,"9,589.52","9,602.22","9,441.93","9,503.34",-0.88%,
9/4/03,"9,569.09","9,661.80","9,492.74","9,587.90",0.20%,
9/3/03,"9,521.86","9,632.74","9,465.72","9,568.46",0.47%,
9/2/03,"9,416.67","9,563.83","9,357.44","9,523.27",1.14%,
8/29/03,"9,373.33","9,444.25","9,320.52","9,415.82",0.44%,
8/28/03,"9,334.35","9,415.68","9,246.48","9,374.21",0.43%,
8/27/03,"9,339.82","9,387.82","9,279.47","9,333.79",-0.07%,
8/26/03,"9,316.03","9,372.45","9,203.53","9,340.45",0.24%,
8/25/03,"9,349.44","9,381.51","9,242.55","9,317.64",-0.33%,
8/22/03,"9,436.04","9,535.97","9,323.26","9,348.87",-0.79%,
8/21/03,"9,399.96","9,517.37","9,345.72","9,423.68",0.28%,
8/20/03,"9,420.13","9,454.49","9,324.03","9,397.51",-0.33%,
8/19/03,"9,412.17","9,490.60","9,315.25","9,428.90",0.17%,
8/18/03,"9,320.66","9,466.79","9,309.15","9,412.45",0.97%,
8/15/03,"9,308.52","9,370.99","9,250.33","9,321.69",0.12%,
8/14/03,"9,272.25","9,356.63","9,193.33","9,310.56",0.42%,
8/13/03,"9,303.69","9,350.19","9,213.43","9,271.76",-0.41%,
8/12/03,"9,218.12","9,329.04","9,163.29","9,310.06",1.01%,
8/11/03,"9,189.62","9,275.61","9,124.00","9,217.35",0.29%,
8/8/03,"9,127.36","9,233.59","9,097.74","9,191.09",0.71%,
8/7/03,"9,060.48","9,171.13","9,003.63","9,126.45",0.71%,
8/6/03,"9,032.96","9,151.38","8,964.12","9,061.74",0.28%,
8/5/03,"9,185.27","9,210.55","9,024.77","9,036.32",-1.63%,
8/4/03,"9,154.18","9,231.84","9,031.91","9,186.04",0.35%,
8/1/03,"9,232.68","9,266.37","9,100.12","9,153.97",-0.86%,
7/31/03,"9,199.35","9,398.02","9,183.80","9,233.80",0.37%,
7/30/03,"9,204.39","9,272.88","9,131.70","9,200.05",-0.05%,
7/29/03,"9,268.19","9,327.36","9,135.62","9,204.46",-0.67%,
7/28/03,"9,284.92","9,356.77","9,182.96","9,266.51",-0.19%,
7/25/03,"9,113.85","9,296.62","9,062.37","9,284.57",1.89%,
7/24/03,"9,196.56","9,313.99","9,092.98","9,112.51",-0.89%,
7/23/03,"9,159.08","9,249.91","9,064.69","9,194.24",0.39%,
7/22/03,"9,098.65","9,221.83","9,004.25","9,158.45",0.68%,
7/21/03,"9,187.80","9,219.87","9,025.12","9,096.69",-1.00%,
7/18/03,"9,052.29","9,212.31","9,034.36","9,188.15",1.52%,
7/17/03,"9,089.34","9,160.27","8,968.82","9,050.82",-0.48%,
7/16/03,"9,133.70","9,185.62","9,005.23","9,094.59",-0.38%,
7/15/03,"9,179.18","9,258.17","9,054.60","9,128.97",-0.52%,
7/14/03,"9,126.45","9,316.44","9,133.59","9,177.15",0.63%,
7/11/03,"9,036.39","9,176.59","9,009.01","9,119.59",0.92%,
7/10/03,"9,154.53","9,141.30","8,978.13","9,036.04",-1.31%,
7/9/03,"9,221.90","9,270.22","9,077.91","9,156.21",-0.73%,
7/8/03,"9,213.48","9,281.77","9,122.24","9,223.09",0.07%,
7/7/03,"9,073.92","9,289.90","9,116.16","9,216.79",1.62%,
7/3/03,"9,141.16","9,164.48","9,014.05","9,070.21",-0.79%,
7/2/03,"9,043.54","9,168.82","9,025.12","9,142.84",1.13%,
7/1/03,"8,983.66","9,068.05","8,843.61","9,040.95",0.62%,
6/30/03,"8,990.74","9,100.12","8,934.71","8,985.44",-0.04%,
6/27/03,"9,079.74","9,135.90","8,941.58","8,989.05",-0.99%,
6/26/03,"9,011.06","9,118.82","8,953.83","9,079.04",0.75%,
6/25/03,"9,109.57","9,195.20","8,984.29","9,011.53",-1.08%,
6/24/03,"9,071.48","9,179.25","9,020.08","9,109.85",0.41%,
6/23/03,"9,199.49","9,215.32","9,003.83","9,072.95",-1.39%,
6/20/03,"9,180.93","9,306.35","9,149.21","9,200.75",0.23%,
6/19/03,"9,293.80","9,346.34","9,134.50","9,179.53",-1.23%,
6/18/03,"9,322.67","9,363.15","9,185.17","9,293.80",-0.31%,
6/17/03,"9,319.66","9,406.49","9,234.78","9,323.02",0.04%,
6/16/03,"9,117.56","9,335.49","9,130.09","9,318.96",2.21%,
6/13/03,"9,197.88","9,234.22","9,042.63","9,117.12",-0.86%,
6/12/03,"9,184.29","9,270.64","9,089.69","9,196.55",0.15%,
6/11/03,"9,048.85","9,202.08","9,010.13","9,183.22",1.42%,
6/10/03,"8,980.79","9,111.11","8,946.06","9,054.89",0.83%,
6/9/03,"9,061.18","9,109.43","8,909.78","8,980.00",-0.91%,
6/6/03,"9,045.57","9,248.71","9,008.87","9,062.79",0.24%,
6/5/03,"9,036.67","9,106.70","8,905.37","9,041.30",0.03%,
6/4/03,"8,919.94","9,076.94","8,882.75","9,038.98",1.30%,
6/3/03,"8,898.23","8,973.02","8,823.51","8,922.95",0.28%,
6/2/03,"8,851.45","9,040.46","8,833.66","8,897.81",0.54%,
5/30/03,"8,711.46","8,897.04","8,725.54","8,850.26",1.60%,
5/29/03,"8,787.23","8,895.99","8,657.96","8,711.18",-0.93%,
5/28/03,"8,781.84","8,885.34","8,721.90","8,793.12",0.13%,
5/27/03,"8,600.54","8,812.30","8,523.64","8,781.35",2.09%,
5/23/03,"8,594.02","8,668.46","8,513.98","8,601.38",0.09%,
5/22/03,"8,516.99","8,650.33","8,495.35","8,594.02",0.91%,
5/21/03,"8,485.62","8,577.64","8,389.68","8,516.43",0.30%,
5/20/03,"8,494.09","8,593.60","8,394.51","8,491.36",-0.02%,
5/19/03,"8,676.52","8,647.81","8,455.72","8,493.39",-2.14%,
5/16/03,"8,710.36","8,766.36","8,614.33","8,678.97",-0.39%,
5/15/03,"8,649.22","8,766.57","8,613.84","8,713.14",0.76%,
5/14/03,"8,673.29","8,744.94","8,575.96","8,647.82",-0.36%,
5/13/03,"8,722.88","8,757.40","8,611.18","8,679.25",-0.54%,
5/12/03,"8,603.90","8,764.12","8,544.23","8,726.73",1.42%,
5/9/03,"8,492.69","8,637.58","8,482.89","8,604.60",1.34%,
5/8/03,"8,558.67","8,591.01","8,435.61","8,491.22",-0.81%,
5/7/03,"8,585.42","8,650.82","8,494.86","8,560.63",-0.32%,
5/6/03,"8,531.28","8,658.18","8,486.88","8,588.36",0.67%,
5/5/03,"8,583.17","8,643.11","8,472.67","8,531.57",-0.60%,
5/2/03,"8,453.48","8,612.86","8,389.40","8,582.68",1.52%,
5/1/03,"8,478.48","8,519.09","8,328.55","8,454.25",-0.30%,
4/30/03,"8,501.38","8,557.62","8,402.36","8,480.09",-0.27%,
4/29/03,"8,472.88","8,578.55","8,414.61","8,502.99",0.37%,
4/28/03,"8,306.84","8,515.80","8,290.46","8,471.61",1.99%,
4/25/03,"8,438.98","8,453.06","8,258.80","8,306.35",-1.58%,
4/24/03,"8,512.44","8,527.99","8,363.28","8,440.04",-0.89%,
4/23/03,"8,484.92","8,587.72","8,398.65","8,515.66",0.36%,
4/22/03,"8,326.38","8,509.43","8,238.14","8,484.99",1.87%,
4/21/03,"8,336.67","8,423.09","8,270.00","8,328.90",-0.10%,
4/17/03,"8,255.79","8,388.28","8,172.52","8,337.65",0.97%,
4/16/03,"8,405.72","8,459.15","8,217.27","8,257.61",-1.72%,
4/15/03,"8,347.66","8,443.11","8,251.38","8,402.36",0.61%,
4/14/03,"8,203.97","8,375.19","8,175.53","8,351.10",1.80%,
4/11/03,"8,223.22","8,360.76","8,156.77","8,203.41",-0.22%,
4/10/03,"8,198.99","8,274.56","8,109.85","8,221.33",0.29%,
4/9/03,"8,299.28","8,404.25","8,174.90","8,197.94",-1.22%,
4/8/03,"8,299.12","8,382.43","8,222.24","8,298.92",-0.02%,
4/7/03,"8,284.15","8,550.40","8,272.24","8,300.41",0.28%,
4/4/03,"8,240.59","8,348.29","8,176.31","8,277.15",0.45%,
4/3/03,"8,285.76","8,378.76","8,199.48","8,240.38",-0.54%,
4/2/03,"8,070.98","8,342.27","8,175.88","8,285.06",2.67%,
4/1/03,"7,992.83","8,133.03","7,947.38","8,069.86",0.97%,
3/31/03,"8,142.83","8,100.39","7,903.96","7,992.13",-1.89%,
3/28/03,"8,198.85","8,224.83","8,070.77","8,145.77",-0.68%,
3/27/03,"8,226.39","8,272.03","8,085.40","8,201.45",-0.35%,
3/26/03,"8,279.88","8,323.01","8,165.52","8,229.88",-0.61%,
3/25/03,"8,216.85","8,355.93","8,155.65","8,280.23",0.80%,
3/24/03,"8,514.82","8,372.22","8,166.78","8,214.68",-3.61%,
3/21/03,"8,290.38","8,552.08","8,295.42","8,521.97",2.84%,
3/20/03,"8,264.68","8,335.20","8,122.59","8,286.60",0.26%,
3/19/03,"8,193.04","8,304.04","8,116.01","8,265.45",0.87%,
3/18/03,"8,142.69","8,253.48","8,057.54","8,194.23",0.64%,
3/17/03,"7,857.96","8,163.56","7,763.56","8,141.92",3.59%,
3/14/03,"7,822.17","7,961.60","7,761.25","7,859.71",0.49%,
3/13/03,"7,555.29","7,847.03","7,584.15","7,821.75",3.57%,
3/12/03,"7,517.76","7,582.95","7,397.31","7,552.07",0.37%,
3/11/03,"7,568.53","7,673.98","7,488.00","7,524.06",-0.58%,
3/10/03,"7,739.40","7,715.52","7,545.77","7,568.18",-2.22%,
3/7/03,"7,671.75","7,780.57","7,536.18","7,740.03",0.86%,
3/6/03,"7,774.76","7,795.07","7,624.69","7,673.99",-1.31%,
3/5/03,"7,702.35","7,801.79","7,639.82","7,775.60",0.92%,
3/4/03,"7,838.14","7,859.08","7,688.98","7,704.87",-1.70%,
3/3/03,"7,890.24","7,997.66","7,809.05","7,837.86",-0.67%,
2/28/03,"7,886.11","7,987.80","7,826.72","7,891.08",0.08%,
2/27/03,"7,807.96","7,950.46","7,774.34","7,884.99",1.00%,
2/26/03,"7,907.39","7,944.93","7,767.62","7,806.98",-1.30%,
2/25/03,"7,856.42","7,931.14","7,700.53","7,909.50",0.65%,
2/24/03,"8,017.34","8,009.15","7,828.06","7,858.24",-1.99%,
2/21/03,"7,915.52","8,055.79","7,843.81","8,018.11",1.30%,
2/20/03,"8,002.70","8,051.37","7,858.24","7,914.96",-1.07%,
2/19/03,"8,033.80","8,079.11","7,913.70","8,000.60",-0.50%,
2/18/03,"7,909.30","8,114.82","7,928.68","8,041.15",1.67%,
2/14/03,"7,750.90","7,936.56","7,704.96","7,908.80",2.05%,
2/13/03,"7,756.55","7,817.88","7,602.81","7,749.87",-0.11%,
2/12/03,"7,836.36","7,892.96","7,720.39","7,758.17",-1.08%,
2/11/03,"7,920.93","8,010.89","7,798.69","7,843.11",-0.97%,
2/10/03,"7,865.74","7,963.03","7,777.98","7,920.11",0.71%,
2/7/03,"7,932.45","8,019.46","7,811.10","7,864.23",-0.82%,
2/6/03,"7,981.95","8,031.66","7,855.87","7,929.30",-0.70%,
2/5/03,"8,014.45","8,162.96","7,950.41","7,985.18",-0.35%,
2/4/03,"8,104.61","8,078.83","7,915.93","8,013.29",-1.19%,
2/3/03,"8,053.74","8,189.35","8,032.89","8,109.82",0.70%,
1/31/03,"7,939.72","8,121.37","7,884.66","8,053.81",1.37%,
1/30/03,"8,109.14","8,169.81","7,918.19","7,945.13",-2.04%,
1/29/03,"8,087.95","8,173.31","7,916.89","8,110.71",0.27%,
1/28/03,"7,991.07","8,153.36","7,954.95","8,088.84",1.24%,
1/27/03,"8,128.54","8,167.41","7,926.16","7,989.56",-1.74%,
1/24/03,"8,367.89","8,359.11","8,092.00","8,131.01",-2.85%,
1/23/03,"8,320.72","8,437.69","8,215.61","8,369.47",0.61%,
1/22/03,"8,439.54","8,493.50","8,270.94","8,318.73",-1.47%,
1/21/03,"8,586.26","8,650.44","8,421.03","8,442.90",-1.68%,
1/17/03,"8,695.82","8,691.64","8,523.59","8,586.74",-1.28%,
1/16/03,"8,721.12","8,837.47","8,634.46","8,697.87",-0.29%,
1/15/03,"8,843.64","8,865.65","8,674.43","8,723.18",-1.35%,
1/14/03,"8,787.22","8,865.31","8,717.56","8,842.62",0.64%,
1/13/03,"8,787.83","8,896.09","8,721.12","8,785.98",0.01%,
1/10/03,"8,776.04","8,846.25","8,654.21","8,784.89",0.10%,
1/9/03,"8,596.68","8,814.09","8,613.07","8,776.18",2.10%,
1/8/03,"8,735.93","8,749.44","8,549.72","8,595.31",-1.66%,
1/7/03,"8,775.84","8,843.37","8,661.20","8,740.59",-0.38%,
1/6/03,"8,602.78","8,826.71","8,578.86","8,773.57",2.00%,
1/3/03,"8,607.38","8,669.91","8,503.71","8,601.69",-0.07%,
1/2/03,"8,342.38","8,633.02","8,372.00","8,607.52",3.19%,
12/31/02,"8,332.24","8,400.46","8,216.44","8,341.63",0.11%,
12/30/02,"8,304.06","8,405.67","8,214.93","8,332.85",0.35%,
12/27/02,"8,429.28","8,470.05","8,272.31","8,303.78",-1.53%,
12/26/02,"8,448.86","8,587.97","8,392.23","8,432.61",-0.18%,
12/24/02,"8,491.99","8,522.98","8,407.45","8,448.11",-0.53%,
12/23/02,"8,511.39","8,573.92","8,418.90","8,493.29",-0.21%,
12/20/02,"8,367.41","8,557.46","8,372.07","8,511.32",1.75%,
12/19/02,"8,441.94","8,530.25","8,302.41","8,364.80",-0.98%,
12/18/02,"8,531.31","8,553.76","8,367.89","8,447.35",-1.03%,
12/17/02,"8,626.99","8,672.37","8,495.21","8,535.39",-1.07%,
12/16/02,"8,436.59","8,649.06","8,421.57","8,627.40",2.30%,
12/13/02,"8,536.07","8,563.16","8,374.68","8,433.71",-1.23%,
12/12/02,"8,590.99","8,662.71","8,466.21","8,538.40",-0.59%,
12/11/02,"8,571.52","8,669.91","8,452.84","8,589.14",0.17%,
12/10/02,"8,473.61","8,624.93","8,419.86","8,574.26",1.19%,
12/9/02,"8,643.99","8,643.03","8,438.23","8,473.41",-1.99%,
12/6/02,"8,620.88","8,707.20","8,469.16","8,645.77",0.26%,
12/5/02,"8,740.66","8,796.68","8,572.00","8,623.28",-1.31%,
12/4/02,"8,734.22","8,834.04","8,600.93","8,737.85",-0.06%,
12/3/02,"8,861.13","8,882.04","8,649.89","8,742.93",-1.35%,
12/2/02,"8,902.95","9,076.34","8,757.60","8,862.57",-0.38%,
11/29/02,"8,933.67","8,995.78","8,847.21","8,896.09",-0.40%,
11/27/02,"8,678.96","8,975.08","8,714.27","8,931.68",2.94%,
11/26/02,"8,844.12","8,845.01","8,634.53","8,676.42",-1.95%,
11/25/02,"8,804.97","8,918.03","8,717.63","8,849.40",0.51%,
11/22/02,"8,842.41","8,940.52","8,732.23","8,804.84",-0.46%,
11/21/02,"8,625.48","8,910.83","8,619.58","8,845.15",2.58%,
11/20/02,"8,469.57","8,675.12","8,402.72","8,623.01",1.75%,
11/19/02,"8,484.93","8,566.45","8,355.62","8,474.78",-0.14%,
11/18/02,"8,579.74","8,671.41","8,444.26","8,486.57",-1.08%,
11/15/02,"8,535.64","8,622.30","8,421.10","8,579.09",0.43%,
11/14/02,"8,403.69","8,596.50","8,396.27","8,542.13",1.71%,
11/13/02,"8,380.32","8,523.47","8,237.65","8,398.49",0.15%,
11/12/02,"8,356.73","8,557.25","8,286.13","8,386.00",0.32%,
11/11/02,"8,535.81","8,541.09","8,315.40","8,358.95",-2.09%,
11/8/02,"8,585.75","8,688.96","8,455.01","8,537.13",-0.57%,
11/7/02,"8,766.08","8,761.57","8,517.78","8,586.24",-2.11%,
11/6/02,"8,677.17","8,841.64","8,561.48","8,771.01",1.07%,
11/5/02,"8,568.76","8,730.92","8,497.60","8,678.27",1.24%,
11/4/02,"8,521.60","8,787.30","8,510.08","8,571.60",0.63%,
11/1/02,"8,395.64","8,569.25","8,271.77","8,517.64",1.44%,
10/31/02,"8,427.34","8,538.17","8,293.17","8,397.03",-0.36%,
10/30/02,"8,363.95","8,502.32","8,273.99","8,427.41",0.70%,
10/29/02,"8,367.28","8,456.19","8,161.01","8,368.94",0.01%,
10/28/02,"8,448.98","8,601.01","8,281.34","8,368.04",-0.90%,
10/25/02,"8,317.48","8,474.92","8,210.74","8,443.99",1.52%,
10/24/02,"8,495.38","8,607.04","8,253.60","8,317.34",-2.08%,
10/23/02,"8,448.56","8,546.57","8,256.79","8,494.27",0.52%,
10/22/02,"8,534.08","8,543.65","8,303.33","8,450.16",-1.03%,
10/21/02,"8,320.74","8,580.13","8,191.87","8,538.24",2.59%,
10/18/02,"8,287.72","8,383.16","8,115.72","8,322.40",0.57%,
10/17/02,"8,038.31","8,396.06","8,125.15","8,275.04",2.97%,
10/16/02,"8,232.10","8,232.03","7,958.35","8,036.03",-2.66%,
10/15/02,"7,883.23","8,304.58","8,029.16","8,255.68",4.80%,
10/14/02,"7,848.21","7,948.91","7,725.23","7,877.40",0.35%,
10/11/02,"7,540.74","7,919.57","7,616.21","7,850.29",4.20%,
10/10/02,"7,286.34","7,588.25","7,177.66","7,533.95",3.40%,
10/9/02,"7,499.96","7,495.32","7,215.39","7,286.27",-2.87%,
10/8/02,"7,425.82","7,680.57","7,294.53","7,501.49",1.06%,
10/7/02,"7,528.68","7,685.42","7,368.46","7,422.84",-1.40%,
10/4/02,"7,719.34","7,817.06","7,428.32","7,528.40",-2.45%,
